bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv63_f2_c4,B,5977,0.433,48,4.098187718822669,5.136051882991709,4.098187718822669
mv_f0_lv63_f1_c14,B,5917,0.433,48,4.098177128276434,4.995326450053353,4.098177128276434
mv_f0_lv63_f2_c2,A,5973,0.433,48,4.098171337774031,4.737741146639809,4.098171337774031
mv_f0_lv74_f2_c22,C,7015,0.433,48,4.098145555429034,5.398009933891566,4.098145555429034
mv_f0_lv36_f0_c7,A,3445,0.433,48,4.098132642225743,5.115015287004834,4.098132642225743
mv_f0_lv31_f0_c20,A,2525,0.433,48,4.098081848001004,5.623693245786507,4.098081848001004
mv_f0_lv31_f0_n30,B,2544,0.433,48,4.098080474295308,5.516488625294635,4.098080474295308
mv_f0_lv78_f1_c37,C,7389,0.433,48,4.098074658537093,5.6824502649840785,4.098074658537093
mv_f0_lv36_f0_n7,A,3444,0.433,48,4.098066155546456,5.113397360799674,4.098066155546456
mv_f0_lv74_f2_n22,C,7014,0.433,48,4.098059842270767,5.396620165337677,4.098059842270767
mv_f0_n337,C,589,22.0,48,4.098030664738259,4.526762664445853,4.098030664738259
mv_f0_n14,C,347,22.0,48,4.098030662070003,4.526762658964878,4.098030662070003
mv_f0_lv78_f0_c22,B,7279,0.433,48,4.097994475097022,5.014559410400104,4.097994475097022
mv_f0_lv8_f3_c4,C,1573,0.433,48,4.097991800797625,4.810595967029218,4.097991800797625
mv_f0_lv8_f0_c0,C,1325,0.433,48,4.097991375635654,4.716695929983725,4.097991375635654
mv_f0_lv30_f0_c7,B,2449,0.433,48,4.097987720171446,5.118796774668107,4.097987720171446
mv_f0_lv51_f1_c15,C,5087,0.433,48,4.0979370543886295,5.349126984735441,4.0979370543886295
mv_f0_lv30_f0_n15,B,2464,0.433,48,4.097919012814569,5.3485574756883505,4.097919012814569
mv_f0_lv8_f3_n4,C,1572,0.433,48,4.097908475531825,4.8098470687432044,4.097908475531825
mv_f0_lv74_f2_c2,B,6975,0.433,48,4.097899459167876,4.839162642410787,4.097899459167876
mv_f0_lv63_f2_n4,B,5976,0.433,48,4.097889565967218,5.135467294388385,4.097889565967218
mv_f0_lv74_f2_c15,C,7001,0.433,48,4.097884862513229,5.2208397917827565,4.097884862513229
mv_f0_lv30_f0_n23,B,2480,0.433,48,4.0978576164003835,5.395031605324232,4.0978576164003835
mv_f0_lv3_f3_c1,B,1015,0.433,48,4.097843378410073,4.564656011751954,4.097843378410073
mv_f0_lv30_f0_n24,B,2482,0.433,48,4.097835706702697,5.39475222408144,4.097835706702697
mv_f0_lv30_f0_c0,B,2435,0.433,48,4.097800867135972,4.886232099669841,4.097800867135972
mv_f0_lv8_f0_n0,C,1324,0.433,48,4.097778142409606,4.717321760736966,4.097778142409606
mv_f0_lv74_f2_n28,C,7026,0.433,48,4.097750637040815,5.618179376877846,4.097750637040815
mv_f0_lv74_f2_c13,C,6997,0.433,48,4.097687538586066,5.16282350969454,4.097687538586066
mv_f0_lv30_f0_n22,B,2478,0.433,48,4.097665295558294,5.393573383965423,4.097665295558294
mv_f0_lv74_f2_c28,C,7027,0.433,48,4.097632027040922,5.618837770560637,4.097632027040922
mv_f0_lv30_f0_n21,B,2476,0.433,48,4.0976247626916305,5.3932190447118735,4.0976247626916305
mv_f0_lv61_f2_n2,A,5682,0.433,48,4.0976136240127685,4.641151729009464,4.0976136240127685
mv_f0_lv51_f2_c35,C,5207,0.433,48,4.097611896488422,5.919883952260987,4.097611896488422
mv_f0_lv30_f0_c24,B,2483,0.433,48,4.09754614907709,5.390760760201626,4.09754614907709
mv_f0_lv63_f1_n14,B,5916,0.433,48,4.097536236834089,4.994772343997996,4.097536236834089
mv_f0_lv74_f0_n2,C,6814,0.433,48,4.097499590099465,4.80406280986335,4.097499590099465
mv_f0_lv46_f1_c2,C,4771,0.433,48,4.097493880082055,4.799576047280051,4.097493880082055
mv_f0_lv41_f0_c37,A,4031,0.433,48,4.097487243615158,5.499461395440655,4.097487243615158
mv_f0_lv30_f0_c21,B,2477,0.433,48,4.097487174250546,5.393712776273045,4.097487174250546
mv_f0_lv30_f0_n0,B,2434,0.433,48,4.097467369956706,4.885840439505086,4.097467369956706
mv_f0_lv46_f1_n2,C,4770,0.433,48,4.09744419573665,4.799477030863854,4.09744419573665
mv_f0_lv72_f0_c0,A,6799,0.433,48,4.097438079532278,4.520710243042057,4.097438079532278
mv_f0_lv35_f1_c31,B,3257,0.433,48,4.09743496973346,5.962442229745718,4.09743496973346
mv_f0_lv30_f0_c15,B,2465,0.433,48,4.097418628777116,5.346082892852026,4.097418628777116
mv_f0_lv51_f2_n1,A,5138,0.433,48,4.097352274789956,4.7883872745311,4.097352274789956
mv_f0_lv51_f1_n15,C,5086,0.433,48,4.097351689851181,5.349108696249134,4.097351689851181
mv_f0_lv75_f0_c24,A,7095,0.433,48,4.097351076366984,4.942142545601818,4.097351076366984
mv_f0_lv41_f0_c10,A,3977,0.433,48,4.097337033702158,4.76328985105631,4.097337033702158
mv_f0_lv30_f0_n20,B,2474,0.433,48,4.097292631257439,5.393383483616432,4.097292631257439
mv_f0_lv78_f1_c39,C,7393,0.433,48,4.0971709431829675,5.734211251308403,4.0971709431829675
mv_f0_lv31_f3_n4,A,2732,0.433,48,4.09715524866131,4.82545788997564,4.09715524866131
mv_f0_lv3_f3_c2,B,1017,0.433,48,4.097092106644408,4.585771985965845,4.097092106644408
mv_f0_lv74_f2_c10,C,6991,0.433,48,4.09708893816141,5.082113997018638,4.09708893816141
mv_f0_lv35_f1_c32,B,3259,0.433,48,4.0970882871328635,6.025318429024598,4.0970882871328635
mv_f0_lv30_f0_n14,B,2462,0.433,48,4.097081220198998,5.328857373427723,4.097081220198998
mv_f0_lv68_f1_n5,B,6640,0.433,48,4.097041036326976,5.115515290735126,4.097041036326976
mv_f0_lv31_f0_c7,A,2499,0.433,48,4.097037468365073,5.089068598317046,4.097037468365073
mv_f0_lv75_f0_c16,B,7079,0.433,48,4.09702353728738,5.203932708583026,4.09702353728738
mv_f0_lv46_f2_c0,A,4847,0.433,48,4.096987539153157,4.7367307030999415,4.096987539153157
mv_f0_lv31_f0_c13,A,2511,0.433,48,4.09697456425105,5.3388383341457555,4.09697456425105
mv_f0_lv28_f0_c0,C,1891,0.433,48,4.096973201057153,4.782919763079702,4.096973201057153
mv_f0_lv75_f0_n16,B,7078,0.433,48,4.096972353711038,5.203923526889309,4.096972353711038
mv_f0_lv30_f0_c11,B,2457,0.433,48,4.096964405478922,5.257117135937142,4.096964405478922
mv_f0_lv3_f3_n2,B,1016,0.433,48,4.096931440643641,4.585422831956907,4.096931440643641
mv_f0_lv78_f1_n16,C,7346,0.433,48,4.096930255955461,5.362867631176573,4.096930255955461
mv_f0_lv78_f1_c16,C,7347,0.433,48,4.096919526916364,5.362952034406987,4.096919526916364
mv_f0_lv3_f2_c2,A,937,0.433,48,4.096895662242788,4.741388574111738,4.096895662242788
mv_f0_lv68_f1_c5,B,6641,0.433,48,4.096894723952517,5.115943301882974,4.096894723952517
mv_f0_lv31_f2_c14,A,2673,0.433,48,4.096865707445566,5.522263587163036,4.096865707445566
mv_f0_lv30_f0_n11,B,2456,0.433,48,4.0968498867314755,5.256879162117913,4.0968498867314755
mv_f0_lv35_f1_c30,B,3255,0.433,48,4.096831817198297,6.085458341926939,4.096831817198297
mv_f0_lv28_busbar,C,673,0.433,48,4.0968287710786075,4.7986430076468425,4.0968287710786075
mv_f0_lv28_f1_c5,C,1981,0.433,48,4.096756823371539,5.397095529335686,4.096756823371539
mv_f0_lv59_f1_n5,B,5460,0.433,48,4.09670929204936,4.8080674826047485,4.09670929204936
mv_f0_lv36_f0_n10,C,3450,0.433,48,4.096706368919503,4.8936213560895725,4.096706368919503
